url,title,word_count,sentence_count,flesch_reading_ease,is_thin,top_keywords
https://www.geeksforgeeks.org/data-science/data-science-with-python-tutorial/,Data Science with Python Tutorial - GeeksforGeeks,1145,23,-6.045212371611683,False,min|data|python|science|read
https://jakevdp.github.io/PythonDataScienceHandbook/,Python Data Science Handbook | Python Data Science Handbook,344,10,7.249650602409645,True,python|data|science|learning|machine
https://www.w3schools.com/datascience/,Data Science Tutorial,1805,71,16.761540782665776,False,tutorial|certificate|reference|exercise|quiz
https://aws.amazon.com/what-is/deep-learning/,What is Deep Learning? - Deep Learning AI Explained - AWS,2378,144,37.010255850275314,False,learning|deep|aws|generative|ai
https://developers.google.com/search/docs/fundamentals/seo-starter-guide,SEO Starter Guide: The Basics | Google Search Central  |  Documentation  |  Google for Developers,5203,208,45.60205168869251,False,search|google|site|content|seo
https://digitalmarketinginstitute.com/blog/what-is-seo,What Is SEO and How Does it Work? | Digital Marketing Institute,307,11,17.52878374185545,True,courses|marketing|digital|seo|search
https://www.coursera.org/articles/content-strategy,How to Develop a Content Strategy: Step-by-Step Guide | Coursera,1925,98,39.35926573426576,False,content|strategy|certificate|audience|goals
https://www.youtube.com/creators/how-things-work/content-creation-strategy/,"Video Content Creation Strategy, Tips & Tools - YouTube Creators",962,48,57.278856132075475,False,channel|tips|youtube|videos|analytics
https://digitalmarketinginstitute.com/blog/what-are-the-most-effective-digital-marketing-strategies,What Are the Most Effective Digital Marketing Strategies? | Digital Marketing Institute,189,6,0.17075757575759098,True,courses|digital|strategy|marketing|articles
https://emotive.io/blog/11-essential-digital-marketing-tips,11 Essential Digital Marketing Tips | Emotive,3050,178,45.0395870289465,False,marketing|sms|digital|ecommerce|customers
https://www.forbes.com/advisor/business/what-is-digital-marketing/,"What Is Digital Marketing? Types, Strategies & Best Practices – Forbes Advisor",5442,217,28.679580006747415,False,marketing|digital|forbes|best|paid
https://blog.hubspot.com/marketing/what-is-digital-marketing,Digital Marketing: Everything You Need to Know to Get It Right,10169,568,44.84457756123993,False,marketing|digital|content|hubspot|website
https://mailchimp.com/marketing-glossary/content-marketing/,What is Content Marketing and does it still work in 2025? | Mailchimp,3239,157,40.28884879032259,False,content|marketing|audience|close|stage
https://sproutsocial.com/insights/social-media-marketing-strategy/,How to Build Your Social Media Marketing Strategy | Sprout Social,10755,478,41.05471794031919,False,social|media|marketing|sprout|brand
https://www.shopify.com/blog/ecommerce-seo-beginners-guide,The Industry Leading Ecommerce SEO Guide (2025) - Shopify,5912,365,53.9442404303833,False,ecommerce|seo|shopify|keyword|keywords
https://www.woot.com/,Woot,293,29,51.100189589562405,True,woot|prime|shipping|amazon|deals
https://www.shopmissa.com/?srsltid=AfmBOoqr-F6zzKR-vGPqksAZp1wW4niXlINdN2eAREiMVNtHez_0-gAB,"The Original $1 Dollar Makeup, Cosmetics and Beauty Online Shop – Shop Miss A",2875,271,61.34919002384186,False,usd|left|aoa|quick|buy
https://martie.com/?srsltid=AfmBOoqTEC0QXQ3xYEvV1VWP6OX6EZboYFZDuiiilhyLfDJNbuXIZ97r,Martie.com | Save up to 80% on your favorite brands!,5320,603,98.38291846689266,False,cart|add|oz|shop|care
https://www.dealsofamerica.com/,"Deals, Coupon Codes, Bargains & US Deals - Deals of America",8340,952,76.55227613468422,False,deal|posted|shop|amazon|details
https://www.dealnews.com/,"DealNews: Best Daily Deals, Discounts & Sales",4636,181,48.184348836586196,False,amazon|deals|hrs|ago|popularity
https://viewyourdeal.com/,View Your Deal,701,67,78.42178726287266,False,deal|retail|shipping|shop|free
https://americasstealsanddeals.com/,Americas Steals & Deals | Online Steals & Deals Today,1121,108,72.60982975492131,False,deal|retail|shop|price|enter
https://www.pricegrabber.com/,Check online store ratings and save money with deals at PriceGrabber.com,233,10,21.108333333333377,True,deals|games|newsletter|computers|health
https://www.wikihow.com/Make-Money-Online,4 Ways to Make Money Online - wikiHow,4560,312,55.756740973383046,False,quiz|money|online|quizzes|selling
https://en.wikipedia.org/wiki/Search_engine_optimization,Search engine optimization - Wikipedia,6771,579,51.1885534166168,False,search|retrieved|archived|engine|google
https://simple.wikipedia.org/wiki/Search_engine_optimization,"Search engine optimization - Simple English Wikipedia, the free encyclopedia",1428,109,41.77193461855916,False,seo|hat|search|change|engine
https://en.wikipedia.org/wiki/Content_marketing,Content marketing - Wikipedia,3853,308,38.82735690458105,False,marketing|content|retrieved|brand|consumers
https://simple.wikipedia.org/wiki/Content_marketing,"Content marketing - Simple English Wikipedia, the free encyclopedia",599,35,32.67245803357315,False,marketing|change|content|wikipedia|source
https://en.wikipedia.org/wiki/Machine_learning,Machine learning - Wikipedia,19132,1939,20.812587824705048,False,learning|machine|archived|retrieved|doi
https://simple.wikipedia.org/wiki/Machine_learning,"Machine learning - Simple English Wikipedia, the free encyclopedia",1906,91,1.0348492947290708,False,learning|machine|neural|network|computational
https://en.wikipedia.org/wiki/Artificial_intelligence,Artificial intelligence - Wikipedia,37560,3911,32.89498810459318,False,ai|archived|retrieved|russell|norvig
https://simple.wikipedia.org/wiki/Artificial_intelligence,"Artificial intelligence - Simple English Wikipedia, the free encyclopedia",3666,221,13.416083235552975,False,artificial|intelligence|ai|neural|change
https://en.wikipedia.org/wiki/Digital_marketing,Digital marketing - Wikipedia,11647,1182,28.18917980241497,False,marketing|digital|advertising|brand|archived
https://simple.wikipedia.org/wiki/Digital_marketing,"Digital marketing - Simple English Wikipedia, the free encyclopedia",475,21,21.58494897959187,True,marketing|digital|change|wikipedia|page
https://www.theguardian.com/technology/artificialintelligenceai,Artificial intelligence (AI) | The Guardian,686,27,35.82436813186817,False,oct|guardian|ai|newsletters|uk
https://apnews.com/hub/artificial-intelligence,Artificial intelligence | AP News,6578,175,14.658466819221985,False,ap|climate|newsletters|sections|stories
https://abcnews.go.com/alerts/technology,Technology News News & Videos - ABC News,2089,73,39.61409775189253,False,ago|months|october|new|news
